chr	start	end	peakVal	strand	motif	sample_id	replicate	TF	genic
chrXIII	279934	279935	206	-	1	11009	rep1	fkh1	False
chrXIII	424793	424794	200	+	1	11009	rep1	fkh1	False
chrXV	277728	277729	1000	-	1	11009	rep1	fkh1	False
chrXV	904046	904047	1000	-	1	11009	rep1	fkh1	False
chrXV	904386	904387	1000	-	1	11009	rep1	fkh1	False
chrXV	436578	436579	1000	+	1	11009	rep1	fkh1	False
chrXV	784778	784779	1000	-	1	11009	rep1	fkh1	False
chrXV	797128	797129	1000	-	1	11009	rep1	fkh1	False
chrXV	348201	348202	1000	+	1	11009	rep1	fkh1	False
chrXV	901599	901600	1000	+	1	11009	rep1	fkh1	False
chrXV	770199	770200	1000	+	1	11009	rep1	fkh1	False
chrXV	842623	842624	596	+	1	11009	rep1	fkh1	False
chrXV	1028925	1028926	958	-	1	11009	rep1	fkh1	False
chrXV	875455	875456	831	-	1	11009	rep1	fkh1	False
chrXV	623571	623572	437	+	1	11009	rep1	fkh1	True
chrXV	426373	426374	633	-	1	11009	rep1	fkh1	False
chrXV	775548	775549	284	-	1	11009	rep1	fkh1	False
chrXV	908319	908320	432	+	1	11009	rep1	fkh1	False
chrXV	268119	268120	255	-	1	11009	rep1	fkh1	False
chrXV	725518	725519	125	+	1	11009	rep1	fkh1	False
chrXV	912671	912672	332	+	1	11009	rep1	fkh1	False
chrXIV	500790	500791	1000	-	1	11009	rep1	fkh1	False
chrXIV	310459	310460	1000	+	1	11009	rep1	fkh1	False
chrXIV	585955	585956	264	+	1	11009	rep1	fkh1	False
chrXIV	307203	307204	756	+	1	11009	rep1	fkh1	False
chrXIV	449529	449530	750	-	1	11009	rep1	fkh1	False
chrXIV	642473	642474	554	-	1	11009	rep1	fkh1	False
chrXIV	457461	457462	409	+	1	11009	rep1	fkh1	False
chrXIV	498597	498598	469	+	1	11009	rep1	fkh1	True
chrXIV	715561	715562	214	+	1	11009	rep1	fkh1	False
chrXIV	237906	237907	209	-	1	11009	rep1	fkh1	False
chrXIV	352044	352045	309	+	1	11009	rep1	fkh1	False
chrXIV	529824	529825	279	-	1	11009	rep1	fkh1	False
chrXIV	736629	736630	81	-	1	11009	rep1	fkh1	False
chrII	255007	255008	1000	+	1	11009	rep1	fkh1	False
chrII	40688	40689	1000	+	1	11009	rep1	fkh1	False
chrII	555918	555919	1000	-	1	11009	rep1	fkh1	False
chrII	504560	504561	1000	+	1	11009	rep1	fkh1	True
chrII	122196	122197	1000	-	1	11009	rep1	fkh1	False
chrII	486890	486891	1000	-	1	11009	rep1	fkh1	False
chrII	449376	449377	841	+	1	11009	rep1	fkh1	True
chrII	515483	515484	1000	+	1	11009	rep1	fkh1	False
chrII	198458	198459	708	-	1	11009	rep1	fkh1	False
chrII	88878	88879	443	-	1	11009	rep1	fkh1	True
chrII	297874	297875	522	+	1	11009	rep1	fkh1	False
chrII	283976	283977	317	+	1	11009	rep1	fkh1	True
chrII	255907	255908	265	-	1	11009	rep1	fkh1	False
chrII	632002	632003	136	+	1	11009	rep1	fkh1	False
chrII	161667	161668	119	-	1	11009	rep1	fkh1	False
chrV	409467	409468	1000	+	1	11009	rep1	fkh1	False
chrV	214919	214920	1000	-	1	11009	rep1	fkh1	False
chrV	141164	141165	1000	+	1	11009	rep1	fkh1	False
chrV	298389	298390	1000	+	1	11009	rep1	fkh1	False
chrV	59462	59463	1000	-	1	11009	rep1	fkh1	False
chrV	282472	282473	435	-	1	11009	rep1	fkh1	False
chrV	349813	349814	755	+	1	11009	rep1	fkh1	False
chrV	498896	498897	613	+	1	11009	rep1	fkh1	False
chrV	33967	33968	459	-	1	11009	rep1	fkh1	False
chrV	123571	123572	466	-	1	11009	rep1	fkh1	False
chrV	39728	39729	328	+	1	11009	rep1	fkh1	False
chrV	546618	546619	165	+	1	11009	rep1	fkh1	False
chrV	16039	16040	257	-	1	11009	rep1	fkh1	False
chrXVI	329284	329285	1000	-	1	11009	rep1	fkh1	False
chrXVI	121354	121355	1000	+	1	11009	rep1	fkh1	False
chrXVI	641572	641573	1000	+	1	11009	rep1	fkh1	False
chrXVI	418188	418189	1000	+	1	11009	rep1	fkh1	False
chrXVI	73132	73133	1000	+	1	11009	rep1	fkh1	False
chrXVI	286500	286501	1000	+	1	11009	rep1	fkh1	False
chrXVI	259498	259499	1000	-	1	11009	rep1	fkh1	False
chrXVI	639445	639446	1000	-	1	11009	rep1	fkh1	False
chrXVI	329319	329320	1000	-	1	11009	rep1	fkh1	False
chrXVI	842853	842854	1000	-	1	11009	rep1	fkh1	False
chrXVI	770970	770971	1000	-	1	11009	rep1	fkh1	False
chrXVI	289344	289345	979	-	1	11009	rep1	fkh1	False
chrXVI	736761	736762	862	+	1	11009	rep1	fkh1	False
chrXVI	491641	491642	570	-	1	11009	rep1	fkh1	False
chrXVI	928373	928374	734	+	1	11009	rep1	fkh1	False
chrXVI	567903	567904	497	+	1	11009	rep1	fkh1	True
chrXVI	777099	777100	552	-	1	11009	rep1	fkh1	False
chrXVI	339522	339523	728	+	1	11009	rep1	fkh1	False
chrXVI	818137	818138	523	-	1	11009	rep1	fkh1	True
chrXVI	838069	838070	93	-	1	11009	rep1	fkh1	True
chrVII	483578	483579	1000	+	1	11009	rep1	fkh1	True
chrVII	778012	778013	1000	+	1	11009	rep1	fkh1	False
chrVII	443485	443486	1000	-	1	11009	rep1	fkh1	False
chrVII	888412	888413	1000	+	1	11009	rep1	fkh1	False
chrVII	703028	703029	1000	-	1	11009	rep1	fkh1	True
chrVII	14388	14389	1000	-	1	11009	rep1	fkh1	False
chrVII	667972	667973	1000	-	1	11009	rep1	fkh1	False
chrVII	312117	312118	911	-	1	11009	rep1	fkh1	False
chrVII	497072	497073	1000	+	1	11009	rep1	fkh1	False
chrVII	480576	480577	52	-	1	11009	rep1	fkh1	True
chrVII	715333	715334	913	+	1	11009	rep1	fkh1	False
chrVII	875241	875242	719	+	1	11009	rep1	fkh1	False
chrVII	289510	289511	746	-	1	11009	rep1	fkh1	False
chrVII	687743	687744	391	+	1	11009	rep1	fkh1	False
chrVII	203940	203941	316	+	1	11009	rep1	fkh1	False
chrVII	1051870	1051871	325	+	1	11009	rep1	fkh1	False
chrVII	313166	313167	174	-	1	11009	rep1	fkh1	False
chrVII	388780	388781	242	+	1	11009	rep1	fkh1	False
chrVII	1027114	1027115	188	+	1	11009	rep1	fkh1	False
chrVII	145424	145425	134	-	1	11009	rep1	fkh1	False
chrVII	187470	187471	156	+	1	11009	rep1	fkh1	True
chrVII	323361	323362	148	+	1	11009	rep1	fkh1	False
chrX	613165	613166	1000	-	1	11009	rep1	fkh1	False
chrX	703447	703448	1000	-	1	11009	rep1	fkh1	False
chrX	540563	540564	1000	+	1	11009	rep1	fkh1	False
chrX	606805	606806	1000	-	1	11009	rep1	fkh1	False
chrX	139534	139535	457	-	1	11009	rep1	fkh1	False
chrX	636967	636968	1000	-	1	11009	rep1	fkh1	False
chrX	598554	598555	1000	-	1	11009	rep1	fkh1	False
chrX	490936	490937	665	-	1	11009	rep1	fkh1	False
chrX	533895	533896	465	-	1	11009	rep1	fkh1	False
chrX	123602	123603	368	-	1	11009	rep1	fkh1	False
chrX	557412	557413	166	-	1	11009	rep1	fkh1	True
chrX	79290	79291	153	+	1	11009	rep1	fkh1	False
chrX	99433	99434	185	+	1	11009	rep1	fkh1	True
chrIV	995734	995735	1000	-	1	11009	rep1	fkh1	False
chrIV	387000	387001	1000	-	1	11009	rep1	fkh1	False
chrIV	1117034	1117035	1000	+	1	11009	rep1	fkh1	False
chrIV	329678	329679	1000	+	1	11009	rep1	fkh1	False
chrIV	1489257	1489258	1000	-	1	11009	rep1	fkh1	False
chrIV	1159324	1159325	1000	+	1	11009	rep1	fkh1	False
chrIV	1451166	1451167	1000	+	1	11009	rep1	fkh1	False
chrIV	1362466	1362467	1000	+	1	11009	rep1	fkh1	False
chrIV	357137	357138	1000	+	1	11009	rep1	fkh1	False
chrIV	1274021	1274022	1000	+	1	11009	rep1	fkh1	False
chrIV	819253	819254	963	+	1	11009	rep1	fkh1	False
chrIV	976549	976550	1000	-	1	11009	rep1	fkh1	False
chrIV	1403176	1403177	354	+	1	11009	rep1	fkh1	False
chrIV	449809	449810	508	+	1	11009	rep1	fkh1	False
chrIV	621915	621916	880	-	1	11009	rep1	fkh1	False
chrIV	531177	531178	714	+	1	11009	rep1	fkh1	False
chrIV	1016801	1016802	724	+	1	11009	rep1	fkh1	False
chrIV	671123	671124	725	-	1	11009	rep1	fkh1	False
chrIV	716725	716726	696	+	1	11009	rep1	fkh1	False
chrIV	423692	423693	746	+	1	11009	rep1	fkh1	False
chrIV	1090187	1090188	554	+	1	11009	rep1	fkh1	False
chrIV	453940	453941	495	+	1	11009	rep1	fkh1	False
chrIV	870929	870930	610	+	1	11009	rep1	fkh1	False
chrIV	1283976	1283977	454	+	1	11009	rep1	fkh1	True
chrIV	281998	281999	417	-	1	11009	rep1	fkh1	False
chrIV	74521	74522	242	+	1	11009	rep1	fkh1	True
chrIV	681750	681751	229	+	1	11009	rep1	fkh1	False
chrIV	1510756	1510757	264	+	1	11009	rep1	fkh1	False
chrIV	614170	614171	116	-	1	11009	rep1	fkh1	False
chrXII	91508	91509	1000	-	1	11009	rep1	fkh1	False
chrXII	710593	710594	1000	-	1	11009	rep1	fkh1	False
chrXII	234835	234836	1000	+	1	11009	rep1	fkh1	False
chrXII	373335	373336	1000	-	1	11009	rep1	fkh1	False
chrXII	728440	728441	1000	+	1	11009	rep1	fkh1	False
chrXII	833788	833789	1000	-	1	11009	rep1	fkh1	False
chrXII	921647	921648	1000	+	1	11009	rep1	fkh1	False
chrXII	658368	658369	1000	+	1	11009	rep1	fkh1	False
chrXII	407174	407175	1000	+	1	11009	rep1	fkh1	False
chrXII	614611	614612	779	+	1	11009	rep1	fkh1	False
chrXII	903623	903624	625	-	1	11009	rep1	fkh1	False
chrXII	687312	687313	703	+	1	11009	rep1	fkh1	False
chrXII	234219	234220	376	+	1	11009	rep1	fkh1	False
chrXII	735142	735143	456	-	1	11009	rep1	fkh1	False
chrXII	168948	168949	385	-	1	11009	rep1	fkh1	False
chrXII	818973	818974	279	-	1	11009	rep1	fkh1	False
chrXII	561847	561848	340	-	1	11009	rep1	fkh1	False
chrXII	931859	931860	266	-	1	11009	rep1	fkh1	False
chrXII	141033	141034	180	+	1	11009	rep1	fkh1	False
chrXII	845940	845941	213	+	1	11009	rep1	fkh1	False
chrXII	489069	489070	262	-	1	11009	rep1	fkh1	True
chrXII	680088	680089	224	-	1	11009	rep1	fkh1	False
chrXII	881880	881881	76	+	1	11009	rep1	fkh1	True
chrI	70878	70879	1000	-	1	11009	rep1	fkh1	False
chrI	79629	79630	1000	-	1	11009	rep1	fkh1	True
chrI	92639	92640	1000	-	1	11009	rep1	fkh1	False
chrI	159953	159954	1000	+	1	11009	rep1	fkh1	False
chrI	176328	176329	1000	-	1	11009	rep1	fkh1	False
chrI	71725	71726	491	+	1	11009	rep1	fkh1	False
chrI	106009	106010	180	+	1	11009	rep1	fkh1	False
chrIX	411968	411969	1000	+	1	11009	rep1	fkh1	False
chrIX	105963	105964	835	-	1	11009	rep1	fkh1	False
chrIX	127355	127356	938	+	1	11009	rep1	fkh1	False
chrIX	102375	102376	471	+	1	11009	rep1	fkh1	False
chrIX	387030	387031	319	-	1	11009	rep1	fkh1	False
chrIX	27329	27330	171	+	1	11009	rep1	fkh1	False
chrIX	258727	258728	212	-	1	11009	rep1	fkh1	False
chrXI	258727	258728	1000	-	1	11009	rep1	fkh1	True
chrXI	548031	548032	1000	+	1	11009	rep1	fkh1	False
chrXI	308039	308040	725	+	1	11009	rep1	fkh1	False
chrXI	307194	307195	784	+	1	11009	rep1	fkh1	False
chrXI	321865	321866	1000	+	1	11009	rep1	fkh1	False
chrXI	68439	68440	753	-	1	11009	rep1	fkh1	True
chrXI	439760	439761	378	+	1	11009	rep1	fkh1	False
chrXI	614659	614660	699	-	1	11009	rep1	fkh1	False
chrXI	554769	554770	841	+	1	11009	rep1	fkh1	False
chrXI	155388	155389	633	+	1	11009	rep1	fkh1	True
chrXI	389030	389031	279	+	1	11009	rep1	fkh1	False
chrXI	286406	286407	309	+	1	11009	rep1	fkh1	False
chrXIII	420181	420182	824	-	2	11009	rep1	fkh1	False
chrVII	576798	576799	155	+	2	11009	rep1	fkh1	False
chrX	294434	294435	571	+	2	11009	rep1	fkh1	False
chrIII	29511	29512	1000	-	3	11009	rep1	fkh1	False
chrIII	14660	14661	560	+	3	11009	rep1	fkh1	False
chrIII	31303	31304	236	-	3	11009	rep1	fkh1	False
chrVIII	48252	48253	1000	+	3	11009	rep1	fkh1	False
chrVI	233744	233745	538	+	3	11009	rep1	fkh1	False
chrXIII	268056	268057	356	-	3	11009	rep1	fkh1	False
chrXV	621784	621785	182	-	3	11009	rep1	fkh1	True
chrXIV	107270	107271	390	+	3	11009	rep1	fkh1	False
chrXIV	359351	359352	156	-	3	11009	rep1	fkh1	False
chrII	392708	392709	1000	+	3	11009	rep1	fkh1	False
chrII	63346	63347	1000	+	3	11009	rep1	fkh1	False
chrVII	334692	334693	354	-	3	11009	rep1	fkh1	False
chrIV	330657	330658	93	+	3	11009	rep1	fkh1	False
chrIII	228266	228267	90	-	1	11289	rep2	fkh1	True
chrVIII	76075	76076	181	+	1	11289	rep2	fkh1	False
chrXV	623932	623933	238	+	1	11289	rep2	fkh1	True
chrXV	854917	854918	823	-	1	11289	rep2	fkh1	False
chrXV	93375	93376	171	-	1	11289	rep2	fkh1	False
chrXV	424131	424132	222	-	1	11289	rep2	fkh1	False
chrXIV	452196	452197	172	+	1	11289	rep2	fkh1	False
chrII	255068	255069	1000	-	1	11289	rep2	fkh1	False
chrII	251677	251678	226	+	1	11289	rep2	fkh1	False
chrII	779605	779606	141	-	1	11289	rep2	fkh1	False
chrV	492282	492283	459	-	1	11289	rep2	fkh1	False
chrV	126428	126429	281	+	1	11289	rep2	fkh1	False
chrV	260315	260316	206	+	1	11289	rep2	fkh1	False
chrXVI	697044	697045	714	-	1	11289	rep2	fkh1	False
chrXVI	464244	464245	215	+	1	11289	rep2	fkh1	False
chrVII	480149	480150	449	-	1	11289	rep2	fkh1	True
chrVII	990132	990133	113	+	1	11289	rep2	fkh1	False
chrX	402774	402775	165	-	1	11289	rep2	fkh1	False
chrX	191608	191609	141	+	1	11289	rep2	fkh1	True
chrIV	535061	535062	760	+	1	11289	rep2	fkh1	False
chrXII	369411	369412	440	+	1	11289	rep2	fkh1	False
chrXII	371018	371019	1000	+	1	11289	rep2	fkh1	True
chrXII	728308	728309	1000	+	1	11289	rep2	fkh1	False
chrXII	534662	534663	156	-	1	11289	rep2	fkh1	False
chrXII	658115	658116	119	-	1	11289	rep2	fkh1	False
chrXI	428775	428776	1000	-	1	11289	rep2	fkh1	False
chrXI	560873	560874	205	+	1	11289	rep2	fkh1	True
chrIII	163469	163470	911	-	2	11289	rep2	fkh1	True
chrXIII	439034	439035	204	+	2	11289	rep2	fkh1	False
chrII	812148	812149	1000	+	2	11289	rep2	fkh1	False
chrII	478792	478793	1000	+	2	11289	rep2	fkh1	True
chrII	71244	71245	918	-	2	11289	rep2	fkh1	False
chrXII	499501	499502	295	-	2	11289	rep2	fkh1	False
chrXI	519125	519126	1000	+	2	11289	rep2	fkh1	False
chrVII	592804	592805	680	-	3	11289	rep2	fkh1	False
chrXI	46491	46492	1000	-	1	12441	rep1	mcm1	False
chrXI	143426	143427	1000	-	1	12441	rep1	mcm1	False
chrXI	93923	93924	1000	-	1	12441	rep1	mcm1	False
chrXI	517427	517428	1000	+	1	12441	rep1	mcm1	False
chrXI	147078	147079	799	+	1	12441	rep1	mcm1	False
chrXI	567316	567317	626	-	1	12441	rep1	mcm1	False
chrXI	2558	2559	378	-	1	12441	rep1	mcm1	True
chrVIII	401195	401196	1000	+	1	12441	rep1	mcm1	False
chrVIII	302544	302545	1000	+	1	12441	rep1	mcm1	False
chrVIII	48483	48484	1000	-	1	12441	rep1	mcm1	False
chrVIII	115160	115161	1000	+	1	12441	rep1	mcm1	False
chrVIII	396893	396894	784	-	1	12441	rep1	mcm1	False
chrVIII	54498	54499	571	+	1	12441	rep1	mcm1	False
chrVIII	17697	17698	315	+	1	12441	rep1	mcm1	True
chrVIII	94803	94804	224	-	1	12441	rep1	mcm1	False
chrVIII	122506	122507	108	-	1	12441	rep1	mcm1	False
chrXV	436589	436590	1000	+	1	12441	rep1	mcm1	False
chrXV	904091	904092	1000	-	1	12441	rep1	mcm1	False
chrXV	1073259	1073260	1000	+	1	12441	rep1	mcm1	False
chrXV	797116	797117	1000	-	1	12441	rep1	mcm1	False
chrXV	449065	449066	1000	-	1	12441	rep1	mcm1	False
chrXV	968157	968158	1000	+	1	12441	rep1	mcm1	True
chrXV	978980	978981	1000	-	1	12441	rep1	mcm1	False
chrXV	378059	378060	1000	+	1	12441	rep1	mcm1	True
chrXV	304981	304982	511	-	1	12441	rep1	mcm1	False
chrXV	104065	104066	117	-	1	12441	rep1	mcm1	False
chrXV	1082455	1082456	177	+	1	12441	rep1	mcm1	False
chrXV	347451	347452	119	-	1	12441	rep1	mcm1	False
chrVII	703024	703025	1000	+	1	12441	rep1	mcm1	True
chrVII	516444	516445	1000	+	1	12441	rep1	mcm1	False
chrVII	289499	289500	1000	+	1	12441	rep1	mcm1	False
chrVII	454685	454686	1000	-	1	12441	rep1	mcm1	False
chrVII	1050314	1050315	1000	+	1	12441	rep1	mcm1	False
chrVII	483367	483368	1000	+	1	12441	rep1	mcm1	True
chrVII	483526	483527	1000	+	1	12441	rep1	mcm1	True
chrVII	951478	951479	1000	+	1	12441	rep1	mcm1	False
chrVII	651069	651070	1000	+	1	12441	rep1	mcm1	False
chrVII	576739	576740	1000	-	1	12441	rep1	mcm1	False
chrVII	667944	667945	1000	-	1	12441	rep1	mcm1	False
chrVII	640585	640586	812	-	1	12441	rep1	mcm1	False
chrVII	437115	437116	657	+	1	12441	rep1	mcm1	False
chrVII	121077	121078	661	-	1	12441	rep1	mcm1	False
chrVII	484180	484181	428	+	1	12441	rep1	mcm1	False
chrVII	920011	920012	266	-	1	12441	rep1	mcm1	False
chrVII	277744	277745	66	-	1	12441	rep1	mcm1	True
chrVII	7027	7028	271	-	1	12441	rep1	mcm1	True
chrXII	370640	370641	1000	-	1	12441	rep1	mcm1	True
chrXII	534661	534662	1000	-	1	12441	rep1	mcm1	False
chrXII	407177	407178	1000	+	1	12441	rep1	mcm1	False
chrXII	809460	809461	1000	-	1	12441	rep1	mcm1	False
chrXII	300521	300522	1000	+	1	12441	rep1	mcm1	False
chrXII	691407	691408	1000	+	1	12441	rep1	mcm1	False
chrXII	789911	789912	1000	+	1	12441	rep1	mcm1	False
chrXII	728244	728245	624	-	1	12441	rep1	mcm1	False
chrXII	37075	37076	513	+	1	12441	rep1	mcm1	False
chrXII	723066	723067	299	-	1	12441	rep1	mcm1	True
chrXII	954425	954426	331	+	1	12441	rep1	mcm1	True
chrXII	212244	212245	315	+	1	12441	rep1	mcm1	False
chrXII	13823	13824	114	-	1	12441	rep1	mcm1	False
chrV	69211	69212	1000	-	1	12441	rep1	mcm1	True
chrV	77769	77770	1000	-	1	12441	rep1	mcm1	False
chrV	491316	491317	1000	-	1	12441	rep1	mcm1	False
chrV	386321	386322	1000	-	1	12441	rep1	mcm1	False
chrV	221651	221652	917	+	1	12441	rep1	mcm1	False
chrV	153175	153176	362	+	1	12441	rep1	mcm1	False
chrV	174826	174827	106	-	1	12441	rep1	mcm1	False
chrIX	127891	127892	1000	-	1	12441	rep1	mcm1	False
chrIX	130039	130040	1000	-	1	12441	rep1	mcm1	False
chrIX	232825	232826	1000	+	1	12441	rep1	mcm1	False
chrIX	46032	46033	1000	-	1	12441	rep1	mcm1	False
chrIX	322092	322093	1000	+	1	12441	rep1	mcm1	False
chrIX	139286	139287	578	-	1	12441	rep1	mcm1	False
chrIX	138469	138470	588	+	1	12441	rep1	mcm1	False
chrIX	433551	433552	428	+	1	12441	rep1	mcm1	True
chrIX	216158	216159	249	-	1	12441	rep1	mcm1	False
chrIV	1490261	1490262	1000	-	1	12441	rep1	mcm1	False
chrIV	599903	599904	1000	-	1	12441	rep1	mcm1	False
chrIV	751053	751054	1000	-	1	12441	rep1	mcm1	False
chrIV	1080633	1080634	1000	+	1	12441	rep1	mcm1	False
chrIV	842203	842204	1000	+	1	12441	rep1	mcm1	False
chrIV	1384956	1384957	1000	+	1	12441	rep1	mcm1	False
chrIV	1494111	1494112	1000	-	1	12441	rep1	mcm1	False
chrIV	722657	722658	741	+	1	12441	rep1	mcm1	False
chrIV	1251826	1251827	902	+	1	12441	rep1	mcm1	False
chrIV	1466046	1466047	614	+	1	12441	rep1	mcm1	False
chrIV	387059	387060	402	-	1	12441	rep1	mcm1	False
chrIV	48945	48946	279	+	1	12441	rep1	mcm1	False
chrIV	915019	915020	357	-	1	12441	rep1	mcm1	False
chrIV	50173	50174	59	+	1	12441	rep1	mcm1	False
chrIV	507569	507570	122	+	1	12441	rep1	mcm1	False
chrIV	1345627	1345628	114	+	1	12441	rep1	mcm1	False
chrXIV	745946	745947	1000	-	1	12441	rep1	mcm1	False
chrXIV	87543	87544	1000	+	1	12441	rep1	mcm1	False
chrXIV	675946	675947	1000	-	1	12441	rep1	mcm1	False
chrXIV	87525	87526	1000	+	1	12441	rep1	mcm1	False
chrXIV	68572	68573	1000	+	1	12441	rep1	mcm1	False
chrXIV	352112	352113	1000	-	1	12441	rep1	mcm1	False
chrXIV	529673	529674	1000	-	1	12441	rep1	mcm1	False
chrXIV	516911	516912	1000	-	1	12441	rep1	mcm1	False
chrXIV	759351	759352	508	+	1	12441	rep1	mcm1	False
chrXIV	336003	336004	330	-	1	12441	rep1	mcm1	False
chrXIV	23734	23735	366	+	1	12441	rep1	mcm1	False
chrX	69151	69152	1000	-	1	12441	rep1	mcm1	False
chrX	598542	598543	1000	-	1	12441	rep1	mcm1	False
chrX	339535	339536	1000	+	1	12441	rep1	mcm1	False
chrX	123591	123592	1000	+	1	12441	rep1	mcm1	False
chrX	120168	120169	1000	-	1	12441	rep1	mcm1	False
chrX	291242	291243	1000	-	1	12441	rep1	mcm1	False
chrX	126576	126577	795	-	1	12441	rep1	mcm1	False
chrX	181999	182000	196	+	1	12441	rep1	mcm1	False
chrX	606322	606323	146	-	1	12441	rep1	mcm1	False
chrX	294636	294637	208	-	1	12441	rep1	mcm1	False
chrX	119368	119369	118	-	1	12441	rep1	mcm1	False
chrXVI	770970	770971	1000	+	1	12441	rep1	mcm1	False
chrXVI	17612	17613	1000	-	1	12441	rep1	mcm1	False
chrXVI	829259	829260	1000	-	1	12441	rep1	mcm1	False
chrXVI	95287	95288	1000	-	1	12441	rep1	mcm1	False
chrXVI	752099	752100	702	+	1	12441	rep1	mcm1	False
chrXVI	927923	927924	635	+	1	12441	rep1	mcm1	False
chrXVI	586171	586172	326	-	1	12441	rep1	mcm1	False
chrXVI	432227	432228	325	-	1	12441	rep1	mcm1	True
chrXVI	840713	840714	309	-	1	12441	rep1	mcm1	False
chrXVI	8684	8685	373	-	1	12441	rep1	mcm1	False
chrXVI	453859	453860	128	-	1	12441	rep1	mcm1	False
chrXVI	132855	132856	164	-	1	12441	rep1	mcm1	False
chrXVI	286479	286480	121	-	1	12441	rep1	mcm1	False
chrXVI	840354	840355	41	-	1	12441	rep1	mcm1	False
chrXIII	661840	661841	1000	+	1	12441	rep1	mcm1	False
chrXIII	221068	221069	1000	-	1	12441	rep1	mcm1	False
chrXIII	170219	170220	1000	+	1	12441	rep1	mcm1	False
chrXIII	335085	335086	1000	-	1	12441	rep1	mcm1	False
chrXIII	880703	880704	1000	+	1	12441	rep1	mcm1	False
chrXIII	511099	511100	1000	-	1	12441	rep1	mcm1	False
chrXIII	159187	159188	1000	+	1	12441	rep1	mcm1	False
chrXIII	777453	777454	1000	-	1	12441	rep1	mcm1	False
chrXIII	774490	774491	1000	+	1	12441	rep1	mcm1	False
chrXIII	30422	30423	837	-	1	12441	rep1	mcm1	False
chrXIII	271638	271639	709	-	1	12441	rep1	mcm1	False
chrXIII	306751	306752	678	+	1	12441	rep1	mcm1	False
chrXIII	852209	852210	379	-	1	12441	rep1	mcm1	False
chrIII	228895	228896	1000	-	1	12441	rep1	mcm1	False
chrIII	30609	30610	1000	+	1	12441	rep1	mcm1	False
chrIII	29224	29225	1000	+	1	12441	rep1	mcm1	False
chrIII	78951	78952	876	-	1	12441	rep1	mcm1	True
chrIII	163595	163596	1000	+	1	12441	rep1	mcm1	True
chrIII	274221	274222	151	-	1	12441	rep1	mcm1	False
chrII	625557	625558	1000	+	1	12441	rep1	mcm1	False
chrII	311698	311699	1000	-	1	12441	rep1	mcm1	False
chrII	136078	136079	1000	+	1	12441	rep1	mcm1	True
chrII	373244	373245	1000	-	1	12441	rep1	mcm1	False
chrII	555960	555961	696	-	1	12441	rep1	mcm1	False
chrII	393359	393360	306	+	1	12441	rep1	mcm1	True
chrII	373515	373516	125	+	1	12441	rep1	mcm1	False
chrII	565025	565026	250	+	1	12441	rep1	mcm1	False
chrII	429447	429448	108	-	1	12441	rep1	mcm1	False
chrII	256001	256002	131	-	1	12441	rep1	mcm1	False
chrII	238316	238317	60	+	1	12441	rep1	mcm1	False
chrI	68417	68418	1000	-	1	12441	rep1	mcm1	False
chrI	171833	171834	1000	-	1	12441	rep1	mcm1	False
chrI	2539	2540	222	-	1	12441	rep1	mcm1	True
chrVI	82365	82366	1000	+	1	12441	rep1	mcm1	False
chrVI	106668	106669	1000	+	1	12441	rep1	mcm1	True
chrXI	355613	355614	90	-	2	12441	rep1	mcm1	False
chrXII	370577	370578	1000	+	2	12441	rep1	mcm1	True
chrIX	46075	46076	1000	-	2	12441	rep1	mcm1	False
chrIV	721976	721977	1000	-	2	12441	rep1	mcm1	False
chrXIII	335026	335027	1000	-	2	12441	rep1	mcm1	True
chrXV	904027	904028	1000	-	3	12441	rep1	mcm1	False
chrXII	637567	637568	90	+	3	12441	rep1	mcm1	True
chrV	141180	141181	1000	+	3	12441	rep1	mcm1	False
chrIV	1362470	1362471	1000	+	3	12441	rep1	mcm1	False
chrIV	599933	599934	1000	-	3	12441	rep1	mcm1	False
chrIII	138245	138246	84	+	3	12441	rep1	mcm1	True
chrII	515489	515490	641	+	3	12441	rep1	mcm1	False
chrXI	519079	519080	1000	+	1	14618	rep2	mcm1	False
chrVII	589647	589648	1000	+	1	14618	rep2	mcm1	False
chrX	120072	120073	1000	-	1	14618	rep2	mcm1	False
chrI	71254	71255	1000	-	1	14618	rep2	mcm1	False
chrXIV	663896	663897	1000	+	2	14618	rep2	mcm1	False
chrX	73589	73590	1000	+	1	12052	rep1	nhp6a	False
chrX	545559	545560	1000	-	1	12052	rep1	nhp6a	False
chrX	391569	391570	1000	-	1	12052	rep1	nhp6a	True
chrX	47571	47572	1000	-	1	12052	rep1	nhp6a	False
chrX	690722	690723	1000	+	1	12052	rep1	nhp6a	False
chrX	265617	265618	1000	-	1	12052	rep1	nhp6a	False
chrX	391998	391999	633	+	1	12052	rep1	nhp6a	True
chrX	669344	669345	264	-	1	12052	rep1	nhp6a	False
chrX	676026	676027	170	+	1	12052	rep1	nhp6a	False
chrX	345861	345862	136	+	1	12052	rep1	nhp6a	False
chrX	246343	246344	89	-	1	12052	rep1	nhp6a	False
chrIX	316377	316378	1000	+	1	12052	rep1	nhp6a	False
chrIX	257532	257533	1000	+	1	12052	rep1	nhp6a	False
chrXII	370789	370790	1000	-	1	12052	rep1	nhp6a	False
chrXII	1012242	1012243	1000	+	1	12052	rep1	nhp6a	False
chrXII	424328	424329	1000	-	1	12052	rep1	nhp6a	True
chrXII	903528	903529	1000	+	1	12052	rep1	nhp6a	False
