chr	start	TF	genic
chrXII	499154	smd1	True
chrXII	326606	smd1	True
chrIV	580250	smd1	True
chrIV	580210	smd1	True
chrXIV	62133	smd1	True
chrXIV	63793	smd1	True
chrVI	220757	smd1	True
chrVI	202444	smd1	True
chrI	143099	smd1	True
chrI	143307	smd1	False
chrXV	160122	smd1	True
chrXV	92562	smd1	True
chrXI	552105	smd1	True
chrXI	327158	smd1	True
chrXI	432687	smd1	True
chrV	424310	smd1	True
chrII	60412	smd1	True
chrII	393415	smd1	True
chrXIII	550463	smd1	True
chrXIII	753283	smd1	True
chrXIII	652010	smd1	False
chrXIII	99023	smd1	True
chrXVI	272073	smd1	True
chrXII	1018215	smd1	True
chrXII	930796	smd1	True
chrVII	439421	smd1	True
chrIV	309108	smd1	True
chrIV	1402492	smd1	True
chrX	702618	smd1	True
chrX	366609	smd1	True
chrX	76199	smd1	True
chrXIV	534293	smd1	True
chrIII	179296	smd1	False
chrV	69203	snf11	True
chrXV	797127	snf11	False
chrXV	424518	snf11	True
chrXII	97705	snf11	False
chrIII	228901	snf11	False
chrVII	702981	snf11	True
chrVII	915025	snf11	False
chrIX	127871	snf11	False
chrI	141787	snf11	False
chrXIV	619897	snf11	False
chrII	45192	snf11	False
chrIV	465334	snf11	True
chrIV	600093	snf11	False
chrIV	357266	snf11	False
chrIV	1362470	snf11	False
chrIV	417066	snf11	False
chrXV	619354	snf11	False
chrXVI	40536	snf11	False
chrXVI	67137	snf11	False
chrXIV	65352	snf11	False
chrV	85276	snf11	True
chrV	322083	snf11	False
chrV	140682	snf11	True
chrXV	216471	snf11	False
chrXII	370707	snf11	True
chrXII	1012246	snf11	False
chrVII	371363	snf11	False
chrXVI	645603	snf11	False
chrXVI	812955	snf11	False
chrXVI	432048	snf11	True
chrVI	95652	snf11	False
chrV	491226	snf11	False
chrXV	109897	snf11	False
chrXII	370620	snf11	True
chrXII	950281	snf11	True
chrIII	163651	snf11	True
chrVII	483573	snf11	True
chrXIII	661878	snf11	False
chrII	165272	snf11	False
chrIV	1490233	snf11	True
chrIV	132870	snf11	False
chrXV	978993	snf11	False
chrVII	557833	snf11	False
chrIX	386743	snf11	False
chrXIV	87584	snf11	False
chrXIV	352168	snf11	False
chrVIII	375545	snf11	False
chrIV	44638	snf2	True
chrIV	1239726	snf2	True
chrIV	130196	snf2	False
chrVII	255152	snf2	True
chrVII	228039	snf2	True
chrXV	160069	snf2	True
chrXV	444958	snf2	True
chrXV	216480	snf2	False
chrXII	283361	snf2	True
chrXI	163678	snf2	True
chrVIII	451917	snf2	True
chrVIII	35674	snf2	True
chrXVI	136283	snf2	True
chrXVI	731382	snf2	True
chrIV	132865	snf2	False
chrIV	541591	snf2	False
chrIV	592156	snf2	False
chrVII	882689	snf2	False
chrVII	609888	snf2	False
chrXV	780632	snf2	False
chrXV	110494	snf2	True
chrXV	27749	snf2	False
chrXV	312748	snf2	False
chrXII	369349	snf2	False
chrV	225580	snf2	False
chrV	152665	snf2	False
chrII	555938	snf2	False
chrXVI	215025	snf2	False
chrXVI	432133	snf2	True
chrIII	29326	snf2	False
chrIII	29109	snf2	False
chrXIV	217466	snf2	False
chrI	141788	snf2	False
chrX	607348	snf2	False
chrIX	21995	snf2	False
chrIV	465323	snf2	True
chrIV	1278829	snf2	False
chrIV	591782	snf2	False
chrVII	557833	snf2	False
chrXV	424538	snf2	True
chrXI	258793	snf2	True
chrXI	99850	snf2	False
chrII	217245	snf2	False
chrXVI	645625	snf2	False
chrXVI	67171	snf2	False
chrXVI	425311	snf2	True
chrXV	619350	snf2	False
chrXV	797143	snf2	False
chrV	69205	snf2	True
chrXIV	87526	snf2	False
chrV	85259	snf2	True
chrVII	371368	snf2	False
chrXVI	40518	snf2	False
chrXII	370791	snf6	True
chrXII	950275	snf6	True
chrXII	1012244	snf6	False
chrXII	710738	snf6	False
chrXII	424335	snf6	True
chrXII	645949	snf6	True
chrXII	253480	snf6	False
chrXII	924587	snf6	False
chrXII	781660	snf6	False
chrXII	922324	snf6	True
chrXII	921844	snf6	False
chrXV	216474	snf6	False
chrXV	978943	snf6	False
chrXV	109905	snf6	False
chrXV	161252	snf6	False
chrXV	168204	snf6	False
chrVII	483579	snf6	True
chrVII	371360	snf6	True
chrVII	254343	snf6	False
chrVII	788532	snf6	False
chrVII	95546	snf6	False
chrV	85293	snf6	True
chrV	69185	snf6	True
chrV	141143	snf6	False
chrV	491225	snf6	False
chrV	140680	snf6	True
chrV	322030	snf6	False
chrV	305996	snf6	False
chrV	242336	snf6	False
chrXI	99851	snf6	False
chrIV	721951	snf6	False
chrIV	976669	snf6	False
chrIV	411456	snf6	False
chrIV	835956	snf6	False
chrIV	539110	snf6	False
chrXVI	700148	snf6	False
chrXVI	520361	snf6	False
chrXVI	188799	snf6	False
chrXIII	388455	snf6	True
chrXIII	302969	snf6	False
chrXIII	388435	snf6	True
chrXIII	296971	snf6	False
chrXIII	298713	snf6	False
chrXIII	551533	snf6	False
chrXIII	26263	snf6	True
chrI	68451	snf6	False
chrII	165264	snf6	False
chrII	140605	snf6	False
chrII	544732	snf6	False
chrII	332530	snf6	False
chrII	61049	snf6	False
chrIII	163654	snf6	True
chrVIII	122410	snf6	False
chrX	291273	snf6	False
chrX	140248	snf6	False
chrX	294432	snf6	False
chrX	703456	snf6	False
chrX	392000	snf6	True
chrX	173253	snf6	False
chrXII	84248	snf6	False
chrXV	619353	snf6	False
chrXV	424540	snf6	True
chrVII	557832	snf6	False
chrVII	557851	snf6	False
chrIV	465322	snf6	True
chrIV	465324	snf6	True
chrIV	591787	snf6	False
chrIV	1278828	snf6	False
chrIV	1165049	snf6	False
chrIV	976365	snf6	False
chrXVI	645606	snf6	False
chrXVI	425314	snf6	True
chrXVI	431814	snf6	False
chrXIII	653669	snf6	False
chrII	408730	snf6	False
chrII	217251	snf6	False
chrXIV	217462	snf6	False
chrXIV	198323	snf6	False
chrIX	386736	snf6	False
chrVIII	540895	snf6	True
chrX	607349	snf6	False
chrXII	97712	snf6	False
chrXII	65584	snf6	False
chrXII	88332	snf6	False
chrXV	877902	snf6	False
chrVII	915027	snf6	False
chrVII	772115	snf6	False
chrVII	884047	snf6	False
chrV	77715	snf6	False
chrIV	417057	snf6	False
chrIV	974484	snf6	False
chrXVI	75129	snf6	False
chrXIII	511011	snf6	True
chrI	141789	snf6	False
chrI	141783	snf6	False
chrII	444858	snf6	False
chrIII	137382	snf6	False
chrXIV	619891	snf6	False
chrIV	892578	snf6	False
chrXVI	352458	snf6	False
chrVII	535008	snf6	False
chrXVI	340665	snf6	True
chrXIII	221001	snf6	False
chrVI	95641	snf6	False
chrIX	254363	snf6	False
chrVII	894480	snf6	False
chrXVI	503008	snf6	True
chrII	555918	snf6	False
chrIII	17111	snf6	False
chrVIII	375542	snf6	False
chrIX	41640	snt2	False
chrII	86717	snt2	False
chrXIV	297852	snt2	False
chrXVI	842957	snt2	False
chrXIII	774452	snt2	False
chrXIV	297982	snt2	False
chrXVI	215223	snt2	False
chrI	69773	snt2	False
chrXV	99543	snt2	False
chrIX	41680	snt2	False
chrXVI	901792	snt2	False
chrI	141779	soh1	False
chrI	141781	soh1	False
chrIV	974484	soh1	False
chrIV	417056	soh1	False
chrVII	483580	soh1	True
chrVII	915026	soh1	False
chrVII	772115	soh1	False
chrVII	884044	soh1	False
chrXIV	619890	soh1	False
chrXIV	576410	soh1	False
chrXII	97712	soh1	False
chrXII	65583	soh1	False
chrXII	369501	soh1	False
chrXII	88332	soh1	False
chrXII	96898	soh1	True
chrXII	88326	soh1	False
chrXVI	75133	soh1	False
chrXVI	352447	soh1	False
chrII	444857	soh1	False
chrIX	386735	soh1	False
chrIII	137382	soh1	False
chrIV	234582	soh1	False
chrIV	721952	soh1	False
chrVII	884004	soh1	False
chrVII	443470	soh1	False
chrVII	443490	soh1	False
chrXV	312763	soh1	False
chrXV	797128	soh1	False
chrXV	904050	soh1	False
chrV	225579	soh1	False
chrXIV	65302	soh1	False
chrXII	809398	soh1	False
chrXI	517278	soh1	False
chrXVI	432133	soh1	True
chrX	120068	soh1	False
chrX	294241	soh1	False
chrIII	228903	soh1	False
chrIII	78547	soh1	False
chrIV	465324	soh1	True
chrIV	465304	soh1	True
chrIV	591802	soh1	False
chrVII	557835	soh1	False
chrVII	557855	soh1	False
chrXV	619370	soh1	False
chrXV	619350	soh1	False
chrXV	424541	soh1	True
chrXV	987779	soh1	True
chrXV	83350	soh1	False
chrXV	619443	soh1	False
chrXIV	217476	soh1	False
chrXI	258772	soh1	True
chrXI	258792	soh1	True
chrXVI	645625	soh1	False
chrXVI	645600	soh1	False
chrXVI	431818	soh1	False
chrXVI	645605	soh1	False
chrX	139647	soh1	False
chrXIV	576390	soh1	False
chrIV	1080585	soh1	False
chrIV	1080625	soh1	False
chrXII	370605	soh1	True
chrXIV	240095	sok2	False
chrX	123633	sok2	False
chrX	123251	sok2	False
chrIV	976303	sok2	False
chrIV	1156486	sok2	False
chrIV	357316	sok2	False
chrIV	1056229	sok2	False
chrIX	427331	sok2	False
chrXV	424429	sok2	True
chrXIII	915128	sok2	False
chrXIII	408581	sok2	False
chrV	23701	sok2	False
chrV	225581	sok2	False
chrVIII	289283	sok2	True
chrXVI	40388	sok2	False
chrXVI	404328	sok2	False
chrVI	31326	sok2	False
chrXIV	772166	sok2	False
chrXIV	772179	sok2	False
chrX	291272	sok2	False
chrX	294448	sok2	False
chrIV	1507463	sok2	False
chrIV	562977	sok2	False
chrII	165309	sok2	False
chrII	165328	sok2	False
chrXV	989269	sok2	False
chrXII	611861	sok2	True
chrXII	84275	sok2	False
chrVIII	522093	sok2	False
chrXIV	427044	sok2	False
chrXIV	559369	sok2	False
chrXIV	500821	sok2	False
chrIX	268130	sok2	False
chrII	628526	sok2	False
chrXV	770266	sok2	False
chrVII	766289	sok2	False
chrVII	766309	sok2	False
chrVII	968962	sok2	False
chrXIII	306592	sok2	False
chrXIII	306297	sok2	False
chrXIII	306791	sok2	False
chrV	242145	sok2	False
chrV	153146	sok2	False
chrV	27355	sok2	False
chrXII	704328	sok2	True
chrVIII	531911	sok2	False
chrVIII	293368	sok2	True
chrI	211307	sok2	False
chrXIV	352128	sok2	False
chrXIV	217453	sok2	False
chrX	227958	sok2	False
chrX	69121	sok2	False
chrIV	386050	sok2	False
chrIV	386926	sok2	False
chrVII	1050332	sok2	False
chrXIII	557142	sok2	False
chrXII	187444	sok2	False
chrVIII	531682	sok2	False
chrVIII	17552	sok2	True
chrXVI	828897	sok2	False
chrI	28626	sok2	False
chrI	211080	sok2	False
chrIII	78456	sok2	False
chrIII	299210	sok2	False
chrVI	19703	sok2	False
chrX	224414	sok2	False
chrX	360762	sok2	True
chrII	408781	sok2	False
chrXV	443900	sok2	False
chrVII	371367	sok2	False
chrV	69195	sok2	True
chrV	378004	sok2	False
chrXII	1012250	sok2	False
chrXII	677975	sok2	False
chrI	20801	sok2	False
chrI	68441	sok2	False
chrIII	157763	sok2	True
chrVI	225214	sok2	True
chrX	391997	sok2	True
chrVIII	35719	spp1	True
chrVIII	487866	spp1	True
chrXII	283346	spp1	True
chrXII	97219	spp1	True
chrXV	900477	spp1	True
chrX	652351	spp1	True
chrIV	580215	spp1	True
chrIV	555959	spp1	True
chrIV	1301894	spp1	True
chrXIV	626653	spp1	True
chrIII	177732	spp1	True
chrXIII	146856	spp1	True
chrXIII	500390	spp1	True
chrXI	519705	spp1	True
chrXI	126217	spp1	True
chrVII	921114	spp1	True
chrX	76264	spp1	True
chrXIV	494553	spp1	True
chrXIII	226235	spp1	True
chrVIII	382204	spp1	True
chrXVI	654637	spp1	True
chrII	300982	spp1	True
chrII	333467	spp1	True
chrII	414350	spp1	True
chrXII	839010	spp1	True
chrX	454020	spp1	True
chrIV	1163922	spp1	True
chrIV	1243872	spp1	True
chrXIV	331930	spp1	True
chrXIII	25265	spp1	True
chrXIII	163902	spp1	True
chrXI	519935	spp1	True
chrVIII	451706	spp1	True
chrVIII	451993	spp1	True
chrVIII	385779	spp1	True
chrVIII	374729	spp1	True
chrVIII	284260	spp1	True
chrXVI	407243	spp1	True
chrXVI	187356	spp1	True
chrXVI	351768	spp1	True
chrII	168752	spp1	True
chrXII	232996	spp1	True
chrXII	369200	spp1	True
chrXII	523080	spp1	True
chrXII	664411	spp1	True
chrXV	445343	spp1	True
chrXV	444924	spp1	True
chrXV	60637	spp1	True
chrXV	339264	spp1	True
chrVII	534421	spp1	True
chrVII	1049563	spp1	True
chrVII	307857	spp1	True
chrVII	361399	spp1	True
chrX	120947	spp1	True
chrX	120735	spp1	True
chrX	156734	spp1	True
chrX	608805	spp1	True
chrX	465648	spp1	True
chrX	549044	spp1	True
chrIV	427630	spp1	True
chrIV	1239764	spp1	True
chrIV	116732	spp1	True
chrIV	1324858	spp1	True
chrIV	525898	spp1	True
chrIV	307129	spp1	True
chrIV	1450374	spp1	True
chrIV	472668	spp1	True
chrIV	1329312	spp1	True
chrXIV	303302	spp1	True
chrXIV	506507	spp1	True
chrXIV	500429	spp1	False
chrIII	138044	spp1	True
chrXIII	123483	spp1	True
chrXIII	674325	spp1	True
chrXIII	897134	spp1	True
chrXI	142442	spp1	True
chrV	78449	spp1	True
chrIX	255659	spp1	True
chrXVI	282722	spp1	True
chrXVI	869508	spp1	True
chrXII	838180	spp1	True
chrXII	243119	spp1	True
chrXV	445615	spp1	True
chrVII	883470	spp1	True
chrVII	278123	spp1	True
chrVII	807347	spp1	True
chrX	156928	spp1	True
chrXIV	62478	spp1	True
chrXIV	302892	spp1	True
chrIII	229643	spp1	True
chrXIII	550478	spp1	True
chrVI	54210	spp1	True
chrXVI	377515	spp1	True
chrXVI	136235	spp1	True
chrII	89111	spp1	True
chrII	564267	spp1	True
chrXII	1018625	spp1	True
chrXV	900848	spp1	True
chrVII	255083	spp1	True
chrIV	1244165	spp1	True
chrXIV	494182	spp1	True
chrXIII	753463	spp1	True
chrXIV	576339	spt10	False
chrIV	1242869	spt10	False
chrIV	914996	spt10	False
chrIV	1239223	spt10	False
chrII	236103	spt10	False
chrII	256005	spt10	False
chrXII	440151	spt10	False
chrIV	915096	spt10	False
chrII	236150	spt10	False
chrXIV	576465	spt10	False
chrXIII	500962	spt10	False
chrVIII	451271	spt15	False
chrVIII	385201	spt15	False
chrVIII	422856	spt15	False
chrVIII	121903	spt15	False
chrVIII	470807	spt15	False
chrVIII	11051	spt15	False
chrVIII	551540	spt15	False
chrVIII	151565	spt15	False
chrVIII	381280	spt15	True
chrXIII	500749	spt15	False
chrXIII	164329	spt15	False
chrXIII	321847	spt15	False
chrXIII	253144	spt15	False
chrXIII	754256	spt15	False
chrXIII	214125	spt15	True
chrXIII	366813	spt15	False
chrXIII	517415	spt15	False
chrX	73732	spt15	False
chrX	349410	spt15	False
chrX	454781	spt15	False
chrX	663695	spt15	False
chrX	154777	spt15	False
chrX	173108	spt15	False
chrX	651837	spt15	False
chrX	90722	spt15	False
chrX	647352	spt15	True
chrX	228495	spt15	False
chrX	361137	spt15	False
chrX	159917	spt15	False
chrIII	163334	spt15	False
chrIII	68907	spt15	True
chrIII	58961	spt15	False
chrIII	252707	spt15	False
chrI	142114	spt15	False
chrI	71707	spt15	False
chrI	67915	spt15	False
chrXVI	404866	spt15	False
chrXVI	700529	spt15	False
chrXVI	719421	spt15	False
chrXVI	281578	spt15	False
chrXVI	432489	spt15	False
chrXVI	303074	spt15	False
chrXVI	281555	spt15	False
chrXVI	297435	spt15	False
chrXVI	840159	spt15	False
chrXVI	870064	spt15	False
chrXVI	675700	spt15	False
chrXVI	38092	spt15	False
chrXVI	85367	spt15	False
chrXVI	818253	spt15	True
chrXVI	679540	spt15	False
chrXVI	462167	spt15	False
chrXV	780086	spt15	True
chrXV	832276	spt15	False
chrXV	780054	spt15	True
chrXV	253640	spt15	False
chrXV	110152	spt15	False
chrXV	160664	spt15	False
chrXV	160688	spt15	False
chrXV	1003928	spt15	False
chrXV	978355	spt15	False
chrXV	978316	spt15	False
chrXV	408180	spt15	False
chrXV	738222	spt15	False
chrXV	727415	spt15	False
chrXV	511266	spt15	False
chrXV	1003913	spt15	False
chrVII	310910	spt15	False
chrVII	316745	spt15	False
chrVII	1050109	spt15	False
chrVII	878323	spt15	False
chrVII	650765	spt15	False
chrVII	610428	spt15	False
chrVII	475418	spt15	False
chrVII	398508	spt15	False
chrVII	107634	spt15	False
chrVII	312122	spt15	False
chrVII	226172	spt15	False
chrXII	818570	spt15	False
chrXII	839379	spt15	False
chrXII	198716	spt15	False
chrXII	370194	spt15	False
chrXII	234170	spt15	False
chrXII	498854	spt15	False
chrXII	370175	spt15	False
chrXII	234190	spt15	False
chrXII	819264	spt15	False
chrXII	805813	spt15	True
chrXII	48655	spt15	True
chrXII	673054	spt15	False
chrXII	48682	spt15	False
chrXII	673094	spt15	False
chrXII	837462	spt15	False
chrXII	506067	spt15	False
chrXII	867160	spt15	False
chrXII	125026	spt15	False
chrXII	371408	spt15	False
chrXII	826581	spt15	False
chrXI	327576	spt15	False
chrXI	38591	spt15	False
chrXI	259169	spt15	True
chrXI	327550	spt15	False
chrXI	338913	spt15	False
chrXI	282416	spt15	False
chrXI	38614	spt15	False
chrXI	387275	spt15	False
chrXI	80608	spt15	False
chrXI	220226	spt15	False
chrXI	130524	spt15	False
chrIX	255035	spt15	False
chrIX	83239	spt15	True
chrIX	267918	spt15	False
chrIX	339303	spt15	False
chrIX	255008	spt15	False
chrIV	491467	spt15	True
chrIV	914816	spt15	False
chrIV	1489884	spt15	True
chrIV	1489910	spt15	True
chrIV	1236389	spt15	False
chrIV	1385111	spt15	False
chrIV	221837	spt15	False
chrIV	87444	spt15	False
chrIV	507776	spt15	False
chrIV	847997	spt15	False
chrIV	1362277	spt15	False
chrIV	1325354	spt15	False
chrIV	1108538	spt15	True
chrIV	1219134	spt15	False
chrIV	617250	spt15	False
chrIV	927147	spt15	False
chrIV	482415	spt15	False
chrIV	1116747	spt15	True
chrIV	534754	spt15	False
chrIV	1489088	spt15	False
chrV	396697	spt15	False
chrV	167634	spt15	False
chrV	302517	spt15	False
chrV	123013	spt15	False
chrV	409156	spt15	False
chrV	349479	spt15	False
chrV	237188	spt15	False
chrV	250588	spt15	False
chrV	225266	spt15	False
chrV	284347	spt15	False
chrV	432375	spt15	False
chrV	141560	spt15	False
chrV	33735	spt15	False
chrII	392901	spt15	False
chrII	292028	spt15	False
chrII	718156	spt15	False
chrII	36697	spt15	False
chrII	465975	spt15	True
chrII	477579	spt15	False
chrII	407261	spt15	False
chrII	490783	spt15	False
chrII	425845	spt15	False
chrII	146072	spt15	False
chrXIV	230737	spt15	False
chrXIV	576118	spt15	False
chrXIV	352341	spt15	False
chrXIV	499612	spt15	False
chrXIV	576645	spt15	False
chrXIV	187596	spt15	False
chrXIV	499565	spt15	False
chrXIV	400598	spt15	False
chrXIV	545157	spt15	False
chrVI	54858	spt15	False
chrVI	131627	spt15	False
chrVI	44474	spt15	False
chrXIII	302694	spt15	False
chrXVI	225986	spt15	False
chrVII	648961	spt15	False
chrXII	605015	spt15	False
chrIV	444234	spt15	False
chrIV	1251967	spt15	False
chrXIV	174662	spt15	False
chrXIII	245833	spt15	True
chrVII	228456	spt15	False
chrVII	1007426	spt15	False
chrVI	74708	spt15	False
chrXV	94453	spt15	False
chrVII	165209	spt15	False
chrXII	522609	spt15	False
chrXII	522586	spt15	False
chrXII	721711	spt15	True
chrXII	81295	spt15	False
chrXI	82855	spt15	False
chrII	564890	spt15	False
chrXIV	507354	spt15	False
chrVI	75039	spt15	True
chrVIII	451218	spt15	False
chrVIII	115476	spt15	False
chrVIII	462407	spt15	False
chrXIII	626187	spt15	False
chrXVI	821711	spt15	False
chrXVI	173083	spt15	False
chrXVI	164064	spt15	True
chrXVI	911201	spt15	False
chrXVI	352354	spt15	False
chrXVI	713086	spt15	False
chrXV	444624	spt15	False
chrXV	722854	spt15	True
chrXV	797363	spt15	False
chrXV	83049	spt15	False
chrVII	807766	spt15	False
chrVII	915126	spt15	False
chrXII	440326	spt15	False
chrXI	559426	spt15	False
chrXI	364593	spt15	False
chrIX	370371	spt15	False
chrIV	1013754	spt15	False
chrIV	1468560	spt15	True
chrIV	1328719	spt15	False
chrIV	1011525	spt15	False
chrV	68947	spt15	True
chrV	85583	spt15	False
chrV	424649	spt15	False
chrV	77979	spt15	False
chrV	510173	spt15	False
chrXIV	716080	spt15	False
chrVIII	316347	spt15	False
chrVII	560089	spt15	False
chrIX	316719	spt15	False
chrIV	1401726	spt15	False
chrIV	915401	spt15	False
chrXIV	63000	spt15	False
chrXVI	406562	spt15	False
chrXIV	174641	spt15	False
chrXIII	632247	spt15	False
chrXIII	159315	spt15	False
chrX	620533	spt15	False
chrX	120351	spt15	False
chrI	141559	spt15	False
chrXV	552960	spt15	False
chrXV	408198	spt15	False
chrVII	345920	spt15	True
chrVII	366693	spt15	False
chrXII	202643	spt15	False
chrXII	368699	spt15	False
chrXII	259490	spt15	False
chrXII	728782	spt15	False
chrXII	253732	spt15	False
chrXI	615552	spt15	False
chrIX	96826	spt15	False
chrIX	99464	spt15	False
chrIX	321877	spt15	True
chrIV	556610	spt15	False
chrIV	1269941	spt15	False
chrIV	1450892	spt15	False
chrIV	1355598	spt15	False
chrIV	721589	spt15	False
chrIV	356981	spt15	False
chrIV	600694	spt15	False
chrIV	356960	spt15	False
chrII	604456	spt15	False
chrII	256258	spt15	False
chrII	392836	spt15	False
chrXIV	282040	spt15	False
chrVI	221474	spt15	False
chrVII	1001581	spt16	True
chrVII	807063	spt16	True
chrVII	599925	spt16	True
chrXI	559097	spt16	False
chrXI	159164	spt16	True
chrXI	519641	spt16	True
chrXIII	25604	spt16	True
chrXIII	123474	spt16	True
chrXIII	511523	spt16	True
chrXIII	753428	spt16	True
chrXIII	272414	spt16	True
chrXIII	246282	spt16	True
chrXII	95770	spt16	True
chrXII	199075	spt16	False
chrXII	233801	spt16	True
chrXII	263696	spt16	True
chrXII	1029505	spt16	True
chrXII	48395	spt16	True
chrXII	781202	spt16	True
chrXII	202365	spt16	True
chrXII	254081	spt16	True
chrXII	202325	spt16	True
chrXII	369743	spt16	True
chrXII	231727	spt16	True
chrXII	1040198	spt16	True
chrXVI	701351	spt16	True
chrXVI	303433	spt16	True
chrXVI	654777	spt16	True
chrXVI	136031	spt16	True
chrXVI	109606	spt16	True
chrXVI	693711	spt16	True
chrXVI	110756	spt16	True
chrXVI	98131	spt16	True
chrXVI	372209	spt16	True
chrVIII	35320	spt16	True
chrVIII	382227	spt16	True
chrVIII	292365	spt16	True
chrVIII	499849	spt16	True
chrXV	444918	spt16	True
chrXV	900454	spt16	True
chrXV	92256	spt16	True
chrXV	1004130	spt16	False
chrXV	977345	spt16	True
chrXV	1016388	spt16	True
chrII	394293	spt16	True
chrII	393763	spt16	True
chrII	394703	spt16	True
chrII	300386	spt16	True
chrII	491036	spt16	True
chrIV	556267	spt16	True
chrIV	1244360	spt16	True
chrIV	1243381	spt16	True
chrIV	309926	spt16	True
chrIV	1239726	spt16	True
chrIV	836550	spt16	True
chrIII	138479	spt16	True
chrV	306979	spt16	True
chrV	236463	spt16	True
chrV	305423	spt16	True
chrV	511648	spt16	True
chrXIV	331932	spt16	True
chrXIV	63868	spt16	True
chrXIV	174037	spt16	True
chrXIV	493994	spt16	True
chrX	652354	spt16	True
chrX	454030	spt16	True
chrX	73944	spt16	True
chrX	121335	spt16	True
chrX	608820	spt16	True
chrX	120686	spt16	True
chrX	374324	spt16	False
chrVI	82776	spt16	True
chrVI	221232	spt16	True
chrIX	255655	spt16	True
chrXI	552160	spt16	True
chrXI	555911	spt16	True
chrXIII	223194	spt16	True
chrXIII	534567	spt16	True
chrXII	899445	spt16	False
chrXII	242926	spt16	True
chrXII	838150	spt16	True
chrXV	254463	spt16	True
chrXV	29893	spt16	True
chrIV	415831	spt16	True
chrX	156637	spt16	True
chrVII	600900	spt16	True
chrVII	227621	spt16	False
chrXI	519850	spt16	True
chrXI	615940	spt16	True
chrXIII	550528	spt16	True
chrXIII	887631	spt16	True
chrXIII	652521	spt16	False
chrXIII	163956	spt16	True
chrXIII	226467	spt16	True
chrXIII	888565	spt16	True
chrXIII	626429	spt16	False
chrXIII	762293	spt16	False
chrXII	499165	spt16	True
chrXII	806559	spt16	True
chrXII	794487	spt16	False
chrXII	199035	spt16	False
chrXII	369005	spt16	True
chrXII	199479	spt16	False
chrXII	1029017	spt16	True
chrXII	243296	spt16	True
chrXII	709888	spt16	True
chrXII	730095	spt16	True
chrXII	1029925	spt16	False
chrXII	952987	spt16	True
chrXVI	352116	spt16	True
chrXVI	187577	spt16	True
chrXVI	491520	spt16	False
chrVIII	362219	spt16	True
chrXV	678620	spt16	True
chrXV	606010	spt16	True
chrXV	255383	spt16	True
chrII	88757	spt16	True
chrII	393213	spt16	True
chrIV	916027	spt16	False
chrIV	239236	spt16	True
chrIV	841839	spt16	True
chrIII	178037	spt16	True
chrV	79250	spt16	True
chrV	122759	spt16	False
chrV	86190	spt16	True
chrV	302292	spt16	True
chrXIV	283201	spt16	False
chrX	228234	spt16	False
chrX	74935	spt16	True
chrX	412625	spt16	True
chrX	383136	spt16	True
chrX	91507	spt16	True
chrVI	54135	spt16	True
chrIX	321602	spt16	True
chrVII	481656	spt16	True
chrVII	278124	spt16	True
chrXI	163634	spt16	True
chrXIII	500183	spt16	True
chrXIII	500443	spt16	True
chrXII	97210	spt16	True
chrXII	202155	spt16	True
chrXII	283291	spt16	True
chrVIII	451575	spt16	True
chrVIII	452064	spt16	True
chrXV	28960	spt16	True
chrXV	29421	spt16	True
chrXV	30138	spt16	True
chrIV	472103	spt16	True
chrIV	555979	spt16	True
chrIV	1164390	spt16	True
chrI	72562	spt16	True
chrV	68671	spt16	True
chrV	68631	spt16	True
chrX	652124	spt16	True
chrX	702254	spt16	True
chrVI	53453	spt16	True
chrVII	277794	spt16	True
chrXI	326694	spt16	True
chrXIII	146691	spt16	True
chrXVI	377745	spt16	True
chrXV	159428	spt16	True
chrXV	110412	spt16	True
chrIV	580155	spt16	True
chrIV	1236796	spt16	True
chrI	73072	spt16	True
chrXII	952375	spt16	True
chrXII	254739	spt16	True
chrXVI	281223	spt16	False
chrXIV	303047	spt16	True
chrII	556034	spt20	False
chrVII	443472	spt20	False
chrVII	483579	spt20	True
chrVII	576748	spt20	False
chrVII	443504	spt20	False
chrIV	357203	spt20	False
chrVIII	384879	spt20	False
chrIII	29160	spt20	False
chrX	294409	spt20	False
chrVII	483539	spt20	True
chrXII	370771	spt20	False
chrIV	1080593	spt20	False
chrII	444851	spt20	False
chrVII	915021	spt20	False
chrVII	772111	spt20	False
chrI	141786	spt20	False
chrI	141791	spt20	False
chrXII	97706	spt20	False
chrXII	370621	spt20	True
chrXII	65566	spt20	False
chrXII	88329	spt20	False
chrIV	974475	spt20	False
chrXV	619361	spt20	False
chrXV	877876	spt20	False
chrXIV	619890	spt20	False
chrIX	127847	spt20	False
chrXII	368465	spt20	False
chrIV	465321	spt20	True
chrIV	465361	spt20	True
chrXVI	645601	spt20	False
chrXIII	388502	spt20	True
chrII	238300	spt21	False
chrXV	797127	spt21	False
chrXV	904039	spt21	False
chrVIII	105589	spt21	False
chrXVI	556042	spt21	False
chrV	152105	spt21	False
chrIX	355756	spt21	False
chrII	236151	spt21	False
chrII	236122	spt21	False
chrII	236131	spt21	False
chrII	255983	spt21	False
chrII	256003	spt21	False
chrIV	465341	spt21	True
chrVII	883159	spt21	True
chrXV	619376	spt21	False
chrXV	216480	spt21	False
chrXII	368326	spt21	False
chrV	225560	spt21	False
chrXI	258797	spt21	True
chrXIV	576399	spt21	False
chrXIV	576419	spt21	False
chrXIV	576385	spt21	False
chrII	236102	spt21	False
chrIV	915013	spt21	False
